2023-01-12 23:19:08 INFO  WebdriverEvents:43 - navigating tohttps://naveenautomationlabs.com/opencart/index.php?route=common/home
2023-01-12 23:22:14 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: form div.form-group:first-of-type input
2023-01-12 23:22:14 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: form div.form-group:first-of-type input
2023-01-12 23:22:14 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: form div.form-group:last-of-type input
2023-01-12 23:22:14 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: form div.form-group:last-of-type input
2023-01-12 23:22:15 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: input[type='submit']
2023-01-12 23:22:15 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: input[type='submit']
2023-01-12 23:22:18 INFO  CustomListener:17 - Test execution has started for : verifyIfUserIsAbleToEditMyAdressBookSuccessfully
2023-01-12 23:22:18 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: #column-right a:nth-of-type(4)
2023-01-12 23:22:18 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: #column-right a:nth-of-type(4)
2023-01-12 23:22:18 INFO  WebdriverEvents:102 - clicking on[[ChromeDriver: chrome on WINDOWS (f226a9475a2118e49592e4615bcebbb9)] -> css selector: #column-right a:nth-of-type(4)]
2023-01-12 23:22:19 INFO  WebdriverEvents:107 - clicked on[[ChromeDriver: chrome on WINDOWS (f226a9475a2118e49592e4615bcebbb9)] -> css selector: #column-right a:nth-of-type(4)]
2023-01-12 23:22:19 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: div.table-responsive table tbody tr
2023-01-12 23:22:19 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: div.table-responsive table tbody tr
2023-01-12 23:22:19 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: td
2023-01-12 23:22:19 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: td
2023-01-12 23:22:19 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (f226a9475a2118e49592e4615bcebbb9)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]
2023-01-12 23:22:19 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (f226a9475a2118e49592e4615bcebbb9)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]
2023-01-12 23:22:19 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: a:first-of-type
2023-01-12 23:22:19 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: a:first-of-type
2023-01-12 23:22:19 INFO  WebdriverEvents:102 - clicking on[[[[[[ChromeDriver: chrome on WINDOWS (f226a9475a2118e49592e4615bcebbb9)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]] -> css selector: a:first-of-type]
2023-01-12 23:22:26 INFO  WebdriverEvents:107 - clicked on[[[[[[ChromeDriver: chrome on WINDOWS (f226a9475a2118e49592e4615bcebbb9)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]] -> css selector: a:first-of-type]
2023-01-12 23:22:26 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: #input-city
2023-01-12 23:22:26 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: #input-city
2023-01-12 23:22:26 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: #input-city
2023-01-12 23:22:26 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: #input-city
2023-01-12 23:22:26 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: input[type='submit']
2023-01-12 23:22:26 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: input[type='submit']
2023-01-12 23:22:27 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: div.alert-success
2023-01-12 23:22:27 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: div.alert-success
2023-01-12 23:22:27 INFO  WebdriverEvents:167 - getting text from [[ChromeDriver: chrome on WINDOWS (f226a9475a2118e49592e4615bcebbb9)] -> css selector: div.alert-success]
2023-01-12 23:22:28 INFO  WebdriverEvents:173 - Got text from [[ChromeDriver: chrome on WINDOWS (f226a9475a2118e49592e4615bcebbb9)] -> css selector: div.alert-success]
2023-01-12 23:22:28 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: div.table-responsive table tbody tr
2023-01-12 23:22:28 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: div.table-responsive table tbody tr
2023-01-12 23:22:28 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: td
2023-01-12 23:22:28 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: td
2023-01-12 23:22:28 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (f226a9475a2118e49592e4615bcebbb9)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]
2023-01-12 23:22:28 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (f226a9475a2118e49592e4615bcebbb9)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]
2023-01-12 23:22:28 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: td
2023-01-12 23:22:28 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: td
2023-01-12 23:22:28 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (f226a9475a2118e49592e4615bcebbb9)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]
2023-01-12 23:22:28 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (f226a9475a2118e49592e4615bcebbb9)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]
2023-01-12 23:22:28 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: td
2023-01-12 23:22:28 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: td
2023-01-12 23:22:28 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (f226a9475a2118e49592e4615bcebbb9)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]
2023-01-12 23:22:28 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (f226a9475a2118e49592e4615bcebbb9)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]
2023-01-12 23:22:28 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: a:first-of-type
2023-01-12 23:22:28 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: a:first-of-type
2023-01-12 23:22:28 INFO  WebdriverEvents:102 - clicking on[[[[[[ChromeDriver: chrome on WINDOWS (f226a9475a2118e49592e4615bcebbb9)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]] -> css selector: a:first-of-type]
2023-01-12 23:22:29 INFO  WebdriverEvents:107 - clicked on[[[[[[ChromeDriver: chrome on WINDOWS (f226a9475a2118e49592e4615bcebbb9)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]] -> css selector: a:first-of-type]
2023-01-12 23:22:29 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: #input-city
2023-01-12 23:22:29 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: #input-city
2023-01-12 23:22:29 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: #input-city
2023-01-12 23:22:29 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: #input-city
2023-01-12 23:22:30 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: input[type='submit']
2023-01-12 23:22:30 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: input[type='submit']
2023-01-12 23:22:31 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: div.alert-success
2023-01-12 23:22:31 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: div.alert-success
2023-01-12 23:22:31 INFO  WebdriverEvents:167 - getting text from [[ChromeDriver: chrome on WINDOWS (f226a9475a2118e49592e4615bcebbb9)] -> css selector: div.alert-success]
2023-01-12 23:22:31 INFO  WebdriverEvents:173 - Got text from [[ChromeDriver: chrome on WINDOWS (f226a9475a2118e49592e4615bcebbb9)] -> css selector: div.alert-success]
2023-01-12 23:22:31 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: div.table-responsive table tbody tr
2023-01-12 23:22:31 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: div.table-responsive table tbody tr
2023-01-12 23:22:31 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: td
2023-01-12 23:22:31 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: td
2023-01-12 23:22:31 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (f226a9475a2118e49592e4615bcebbb9)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]
2023-01-12 23:22:31 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (f226a9475a2118e49592e4615bcebbb9)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]
2023-01-12 23:22:31 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: td
2023-01-12 23:22:31 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: td
2023-01-12 23:22:31 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (f226a9475a2118e49592e4615bcebbb9)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]
2023-01-12 23:22:31 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (f226a9475a2118e49592e4615bcebbb9)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]
2023-01-12 23:22:31 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: td
2023-01-12 23:22:31 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: td
2023-01-12 23:22:31 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (f226a9475a2118e49592e4615bcebbb9)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]
2023-01-12 23:22:31 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (f226a9475a2118e49592e4615bcebbb9)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]
2023-01-12 23:22:31 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: td
2023-01-12 23:22:31 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: td
2023-01-12 23:22:31 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (f226a9475a2118e49592e4615bcebbb9)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]
2023-01-12 23:22:31 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (f226a9475a2118e49592e4615bcebbb9)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]
2023-01-12 23:22:31 ERROR CustomListener:28 - Test execution failed and taking screen shot: verifyIfUserIsAbleToEditMyAdressBookSuccessfully
2023-01-12 23:22:35 INFO  WebdriverEvents:43 - navigating tohttps://naveenautomationlabs.com/opencart/index.php?route=common/home
2023-01-12 23:22:41 INFO  WebdriverEvents:49 - Navigated tohttps://naveenautomationlabs.com/opencart/index.php?route=common/home
2023-01-12 23:22:41 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: a[title='My Account']
2023-01-12 23:22:41 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: a[title='My Account']
2023-01-12 23:22:41 INFO  WebdriverEvents:102 - clicking on[[ChromeDriver: chrome on WINDOWS (768defb217abe4aba865199f03de5dfe)] -> css selector: a[title='My Account']]
2023-01-12 23:22:41 INFO  WebdriverEvents:107 - clicked on[[ChromeDriver: chrome on WINDOWS (768defb217abe4aba865199f03de5dfe)] -> css selector: a[title='My Account']]
2023-01-12 23:22:41 INFO  WebdriverEvents:90 - Finding elementBy.xpath: //a[text()='Login']
2023-01-12 23:22:41 INFO  WebdriverEvents:96 - Element FoundBy.xpath: //a[text()='Login']
2023-01-12 23:22:41 INFO  WebdriverEvents:102 - clicking on[[ChromeDriver: chrome on WINDOWS (768defb217abe4aba865199f03de5dfe)] -> xpath: //a[text()='Login']]
2023-01-12 23:22:42 INFO  WebdriverEvents:107 - clicked on[[ChromeDriver: chrome on WINDOWS (768defb217abe4aba865199f03de5dfe)] -> xpath: //a[text()='Login']]
2023-01-12 23:22:42 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: form div.form-group:first-of-type input
2023-01-12 23:22:42 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: form div.form-group:first-of-type input
2023-01-12 23:22:42 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: form div.form-group:last-of-type input
2023-01-12 23:22:42 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: form div.form-group:last-of-type input
2023-01-12 23:22:42 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: input[type='submit']
2023-01-12 23:22:42 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: input[type='submit']
2023-01-12 23:22:44 INFO  CustomListener:17 - Test execution has started for : verifyIfUserIsAbleToAddProductsToWishListSuccessfully
2023-01-12 23:22:44 INFO  WebdriverEvents:90 - Finding elementBy.xpath: //a[text() = 'Laptops & Notebooks']
2023-01-12 23:22:44 INFO  WebdriverEvents:96 - Element FoundBy.xpath: //a[text() = 'Laptops & Notebooks']
2023-01-12 23:22:44 INFO  WebdriverEvents:90 - Finding elementBy.xpath: //a[text() = 'Show All Laptops & Notebooks']
2023-01-12 23:22:44 INFO  WebdriverEvents:96 - Element FoundBy.xpath: //a[text() = 'Show All Laptops & Notebooks']
2023-01-12 23:22:44 INFO  WebdriverEvents:102 - clicking on[[ChromeDriver: chrome on WINDOWS (768defb217abe4aba865199f03de5dfe)] -> xpath: //a[text() = 'Show All Laptops & Notebooks']]
2023-01-12 23:22:46 INFO  WebdriverEvents:107 - clicked on[[ChromeDriver: chrome on WINDOWS (768defb217abe4aba865199f03de5dfe)] -> xpath: //a[text() = 'Show All Laptops & Notebooks']]
2023-01-12 23:22:46 INFO  WebdriverEvents:90 - Finding elementBy.xpath: //h2[text()='Laptops & Notebooks']
2023-01-12 23:22:46 INFO  WebdriverEvents:96 - Element FoundBy.xpath: //h2[text()='Laptops & Notebooks']
2023-01-12 23:22:46 INFO  WebdriverEvents:167 - getting text from [[ChromeDriver: chrome on WINDOWS (768defb217abe4aba865199f03de5dfe)] -> xpath: //h2[text()='Laptops & Notebooks']]
2023-01-12 23:22:46 INFO  WebdriverEvents:173 - Got text from [[ChromeDriver: chrome on WINDOWS (768defb217abe4aba865199f03de5dfe)] -> xpath: //h2[text()='Laptops & Notebooks']]
2023-01-12 23:22:46 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: select[id='input-sort']
2023-01-12 23:22:46 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: select[id='input-sort']
2023-01-12 23:22:46 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: select[id='input-sort']
2023-01-12 23:22:46 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: select[id='input-sort']
2023-01-12 23:22:46 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: select[id='input-sort']
2023-01-12 23:22:46 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: select[id='input-sort']
2023-01-12 23:22:46 INFO  WebdriverEvents:90 - Finding elementBy.xpath: .//option[normalize-space(.) = "Rating (Highest)"]
2023-01-12 23:22:46 INFO  WebdriverEvents:96 - Element FoundBy.xpath: .//option[normalize-space(.) = "Rating (Highest)"]
2023-01-12 23:22:46 INFO  WebdriverEvents:102 - clicking on[[[[ChromeDriver: chrome on WINDOWS (768defb217abe4aba865199f03de5dfe)] -> css selector: select[id='input-sort']]] -> xpath: .//option[normalize-space(.) = "Rating (Highest)"]]
2023-01-12 23:22:47 INFO  WebdriverEvents:107 - clicked on[[[[ChromeDriver: chrome on WINDOWS (768defb217abe4aba865199f03de5dfe)] -> css selector: select[id='input-sort']]] -> xpath: .//option[normalize-space(.) = "Rating (Highest)"]]
2023-01-12 23:22:47 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: div.row:nth-of-type(4)>div.product-layout.product-grid:first-of-type button:nth-of-type(2)
2023-01-12 23:22:47 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: div.row:nth-of-type(4)>div.product-layout.product-grid:first-of-type button:nth-of-type(2)
2023-01-12 23:22:47 INFO  WebdriverEvents:102 - clicking on[[ChromeDriver: chrome on WINDOWS (768defb217abe4aba865199f03de5dfe)] -> css selector: div.row:nth-of-type(4)>div.product-layout.product-grid:first-of-type button:nth-of-type(2)]
2023-01-12 23:22:48 INFO  WebdriverEvents:107 - clicked on[[ChromeDriver: chrome on WINDOWS (768defb217abe4aba865199f03de5dfe)] -> css selector: div.row:nth-of-type(4)>div.product-layout.product-grid:first-of-type button:nth-of-type(2)]
2023-01-12 23:22:48 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: div.row:nth-of-type(4)>div.product-layout.product-grid:nth-of-type(2) button:nth-of-type(2)
2023-01-12 23:22:48 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: div.row:nth-of-type(4)>div.product-layout.product-grid:nth-of-type(2) button:nth-of-type(2)
2023-01-12 23:22:48 INFO  WebdriverEvents:102 - clicking on[[ChromeDriver: chrome on WINDOWS (768defb217abe4aba865199f03de5dfe)] -> css selector: div.row:nth-of-type(4)>div.product-layout.product-grid:nth-of-type(2) button:nth-of-type(2)]
2023-01-12 23:22:48 INFO  WebdriverEvents:107 - clicked on[[ChromeDriver: chrome on WINDOWS (768defb217abe4aba865199f03de5dfe)] -> css selector: div.row:nth-of-type(4)>div.product-layout.product-grid:nth-of-type(2) button:nth-of-type(2)]
2023-01-12 23:22:50 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: button[onclick="wishlist.add('44');"]
2023-01-12 23:22:50 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: button[onclick="wishlist.add('44');"]
2023-01-12 23:22:50 INFO  WebdriverEvents:102 - clicking on[[ChromeDriver: chrome on WINDOWS (768defb217abe4aba865199f03de5dfe)] -> css selector: button[onclick="wishlist.add('44');"]]
2023-01-12 23:22:50 INFO  WebdriverEvents:107 - clicked on[[ChromeDriver: chrome on WINDOWS (768defb217abe4aba865199f03de5dfe)] -> css selector: button[onclick="wishlist.add('44');"]]
2023-01-12 23:22:52 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: #wishlist-total
2023-01-12 23:22:52 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: #wishlist-total
2023-01-12 23:22:52 INFO  WebdriverEvents:102 - clicking on[[ChromeDriver: chrome on WINDOWS (768defb217abe4aba865199f03de5dfe)] -> css selector: #wishlist-total]
2023-01-12 23:22:53 INFO  WebdriverEvents:107 - clicked on[[ChromeDriver: chrome on WINDOWS (768defb217abe4aba865199f03de5dfe)] -> css selector: #wishlist-total]
2023-01-12 23:22:53 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: table.table thead tr td
2023-01-12 23:22:53 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: table.table thead tr td
2023-01-12 23:22:53 INFO  WebdriverEvents:167 - getting text from [[ChromeDriver: chrome on WINDOWS (768defb217abe4aba865199f03de5dfe)] -> css selector: table.table thead tr td]
2023-01-12 23:22:53 INFO  WebdriverEvents:173 - Got text from [[ChromeDriver: chrome on WINDOWS (768defb217abe4aba865199f03de5dfe)] -> css selector: table.table thead tr td]
2023-01-12 23:22:53 INFO  WebdriverEvents:167 - getting text from [[ChromeDriver: chrome on WINDOWS (768defb217abe4aba865199f03de5dfe)] -> css selector: table.table thead tr td]
2023-01-12 23:22:53 INFO  WebdriverEvents:173 - Got text from [[ChromeDriver: chrome on WINDOWS (768defb217abe4aba865199f03de5dfe)] -> css selector: table.table thead tr td]
2023-01-12 23:22:53 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: table.table tbody tr
2023-01-12 23:22:53 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: table.table tbody tr
2023-01-12 23:22:53 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: td
2023-01-12 23:22:53 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: td
2023-01-12 23:22:53 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (768defb217abe4aba865199f03de5dfe)] -> css selector: table.table tbody tr]] -> css selector: td]
2023-01-12 23:22:53 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (768defb217abe4aba865199f03de5dfe)] -> css selector: table.table tbody tr]] -> css selector: td]
2023-01-12 23:22:53 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (768defb217abe4aba865199f03de5dfe)] -> css selector: table.table tbody tr]] -> css selector: td]
2023-01-12 23:22:53 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (768defb217abe4aba865199f03de5dfe)] -> css selector: table.table tbody tr]] -> css selector: td]
2023-01-12 23:22:53 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: table.table thead tr td
2023-01-12 23:22:53 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: table.table thead tr td
2023-01-12 23:22:53 INFO  WebdriverEvents:167 - getting text from [[ChromeDriver: chrome on WINDOWS (768defb217abe4aba865199f03de5dfe)] -> css selector: table.table thead tr td]
2023-01-12 23:22:53 INFO  WebdriverEvents:173 - Got text from [[ChromeDriver: chrome on WINDOWS (768defb217abe4aba865199f03de5dfe)] -> css selector: table.table thead tr td]
2023-01-12 23:22:53 INFO  WebdriverEvents:167 - getting text from [[ChromeDriver: chrome on WINDOWS (768defb217abe4aba865199f03de5dfe)] -> css selector: table.table thead tr td]
2023-01-12 23:22:53 INFO  WebdriverEvents:173 - Got text from [[ChromeDriver: chrome on WINDOWS (768defb217abe4aba865199f03de5dfe)] -> css selector: table.table thead tr td]
2023-01-12 23:22:53 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: table.table tbody tr
2023-01-12 23:22:53 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: table.table tbody tr
2023-01-12 23:22:53 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: td
2023-01-12 23:22:53 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: td
2023-01-12 23:22:53 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (768defb217abe4aba865199f03de5dfe)] -> css selector: table.table tbody tr]] -> css selector: td]
2023-01-12 23:22:53 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (768defb217abe4aba865199f03de5dfe)] -> css selector: table.table tbody tr]] -> css selector: td]
2023-01-12 23:22:53 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: td
2023-01-12 23:22:53 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: td
2023-01-12 23:22:53 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (768defb217abe4aba865199f03de5dfe)] -> css selector: table.table tbody tr]] -> css selector: td]
2023-01-12 23:22:54 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (768defb217abe4aba865199f03de5dfe)] -> css selector: table.table tbody tr]] -> css selector: td]
2023-01-12 23:22:54 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (768defb217abe4aba865199f03de5dfe)] -> css selector: table.table tbody tr]] -> css selector: td]
2023-01-12 23:22:54 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (768defb217abe4aba865199f03de5dfe)] -> css selector: table.table tbody tr]] -> css selector: td]
2023-01-12 23:22:54 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: table.table thead tr td
2023-01-12 23:22:54 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: table.table thead tr td
2023-01-12 23:22:54 INFO  WebdriverEvents:167 - getting text from [[ChromeDriver: chrome on WINDOWS (768defb217abe4aba865199f03de5dfe)] -> css selector: table.table thead tr td]
2023-01-12 23:22:54 INFO  WebdriverEvents:173 - Got text from [[ChromeDriver: chrome on WINDOWS (768defb217abe4aba865199f03de5dfe)] -> css selector: table.table thead tr td]
2023-01-12 23:22:54 INFO  WebdriverEvents:167 - getting text from [[ChromeDriver: chrome on WINDOWS (768defb217abe4aba865199f03de5dfe)] -> css selector: table.table thead tr td]
2023-01-12 23:22:54 INFO  WebdriverEvents:173 - Got text from [[ChromeDriver: chrome on WINDOWS (768defb217abe4aba865199f03de5dfe)] -> css selector: table.table thead tr td]
2023-01-12 23:22:54 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: table.table tbody tr
2023-01-12 23:22:54 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: table.table tbody tr
2023-01-12 23:22:54 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: td
2023-01-12 23:22:54 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: td
2023-01-12 23:22:54 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (768defb217abe4aba865199f03de5dfe)] -> css selector: table.table tbody tr]] -> css selector: td]
2023-01-12 23:22:54 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (768defb217abe4aba865199f03de5dfe)] -> css selector: table.table tbody tr]] -> css selector: td]
2023-01-12 23:22:54 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: td
2023-01-12 23:22:54 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: td
2023-01-12 23:22:54 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (768defb217abe4aba865199f03de5dfe)] -> css selector: table.table tbody tr]] -> css selector: td]
2023-01-12 23:22:54 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (768defb217abe4aba865199f03de5dfe)] -> css selector: table.table tbody tr]] -> css selector: td]
2023-01-12 23:22:54 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: td
2023-01-12 23:22:54 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: td
2023-01-12 23:22:54 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (768defb217abe4aba865199f03de5dfe)] -> css selector: table.table tbody tr]] -> css selector: td]
2023-01-12 23:22:54 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (768defb217abe4aba865199f03de5dfe)] -> css selector: table.table tbody tr]] -> css selector: td]
2023-01-12 23:22:54 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (768defb217abe4aba865199f03de5dfe)] -> css selector: table.table tbody tr]] -> css selector: td]
2023-01-12 23:22:54 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (768defb217abe4aba865199f03de5dfe)] -> css selector: table.table tbody tr]] -> css selector: td]
2023-01-12 23:22:54 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: table.table thead tr td
2023-01-12 23:22:54 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: table.table thead tr td
2023-01-12 23:22:54 INFO  WebdriverEvents:167 - getting text from [[ChromeDriver: chrome on WINDOWS (768defb217abe4aba865199f03de5dfe)] -> css selector: table.table thead tr td]
2023-01-12 23:22:54 INFO  WebdriverEvents:173 - Got text from [[ChromeDriver: chrome on WINDOWS (768defb217abe4aba865199f03de5dfe)] -> css selector: table.table thead tr td]
2023-01-12 23:22:54 INFO  WebdriverEvents:167 - getting text from [[ChromeDriver: chrome on WINDOWS (768defb217abe4aba865199f03de5dfe)] -> css selector: table.table thead tr td]
